sample_id,station_id,station_name,station_type,sample_date,parameter,status,loq,value_lw,units,value_am
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Klorid,Authorised,"<0,005",2.84,MG_P_L,2.8
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Sulfat,Authorised,"<0,005",1.11,MG_P_L,1.3
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Natrium,Authorised,"<0,002",2.25,MG_P_L,1.91
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Magnesium,Authorised,"<0,002",0.29,MG_P_L,0.22
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Kalium,Authorised,"<0,003",0.15,MG_P_L,0.16
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Kalsium,Authorised,"<0,002",0.79,MG_P_L,0.3
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Total nitrogen,Canceled,10,25.0,UG_P_L,38.0
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,pH,Authorised,"<3,50",6.33,PH,6.2
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Nitritt + nitrat,Authorised,<1,1.0,UG_N_L,1.0
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,"Aluminium, reaktivt",Authorised,<5,10.0,UG_P_L,20.0
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,"Aluminium, ikke labil",Authorised,<5,10.0,UG_P_L,15.0
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Total fosfor,Authorised,<1,1.0,UG_P_P_L,2.0
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Total organisk karbon (TOC),Authorised,"<0,10",0.82,MG_C_L,0.74
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Alkalitet,Authorised,"<0,030",0.068,MMOLE_P_L,0.047
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Total nitrogen,Authorised,10,90.0,UG_P_L,38.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Konduktivitet,Authorised,"<0,1",6.72,MS_P_M,4.2
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Fluorid,Authorised,<2,100.0,UG_P_L,50.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Klorid,Authorised,"<0,005",12.0,MG_P_L,8.5
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Sulfat,Authorised,"<0,005",5.21,MG_P_L,3.1
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Natrium,Authorised,"<0,002",6.21,MG_P_L,5.11
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Magnesium,Authorised,"<0,002",1.0,MG_P_L,0.66
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Kalium,Authorised,"<0,003",0.7,MG_P_L,0.28
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Kalsium,Authorised,"<0,002",4.46,MG_P_L,1.46
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Total nitrogen,Canceled,10,64.0,UG_P_L,78.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,pH,Authorised,"<3,50",7.09,PH,6.57
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Nitritt + nitrat,Authorised,<1,14.0,UG_N_L,27.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,"Aluminium, reaktivt",Authorised,<5,14.0,UG_P_L,16.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,"Aluminium, ikke labil",Authorised,<5,5.0,UG_P_L,15.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Total fosfor,Authorised,<1,1.0,UG_P_P_L,1.0
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Total organisk karbon (TOC),Authorised,"<0,10",1.2,MG_C_L,1.4
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Alkalitet,Authorised,"<0,030",0.199,MMOLE_P_L,0.074
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Total nitrogen,Authorised,10,84.0,UG_P_L,78.0
102190,26942.0,HOH 230,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.420560747663551,None,3.1025641025641026
102191,26945.0,HOH 359,Innsjø,2019-09-20,Ca/Mg,Authorised,,4.983870967741935,None,4.690140845070423
102192,26944.0,HOH 392,Innsjø,2019-09-23,Ca/Mg,Authorised,,3.133802816901409,None,3.142857142857143
102193,26943.0,HOH 459,Innsjø,2019-09-20,Ca/Mg,Authorised,,6.6000000000000005,None,5.483870967741935
102194,26946.0,HOH 479,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.971014492753623,None,2.8225806451612905
102195,26939.0,HOH 542,Innsjø,2019-09-23,Ca/Mg,Authorised,,3.055555555555556,None,2.8518518518518516
102196,27072.0,HOH 719,Innsjø,2019-09-23,Ca/Mg,Authorised,,2.6396396396396398,None,2.267857142857143
102197,26940.0,HOH 745,Innsjø,2019-09-23,Ca/Mg,Authorised,,3.5,None,3.1176470588235294
102198,26947.0,Ninnasjuhanajavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.5703125,None,3.386138613861386
102199,26941.0,Tørrelvvatna,Innsjø,2019-09-23,Ca/Mg,Authorised,,7.222222222222222,None,5.666666666666667
102200,26948.0,Øvre Sørelvvatnet,Innsjø,2019-09-20,Ca/Mg,Authorised,,8.625,None,8.345454545454544
102201,27004.0,Prestelvvatnet,Innsjø,2019-09-18,Ca/Mg,Authorised,,1.9534883720930232,None,1.4487179487179485
102316,26992.0,Gistuladdut,Innsjø,2019-09-18,Ca/Mg,Authorised,,2.8636363636363633,None,2.8736263736263736
102317,26995.0,Hannujavrit,Innsjø,2019-09-18,Ca/Mg,Authorised,,4.279411764705882,None,3.184
102318,26994.0,HOH 185,Innsjø,2019-09-18,Ca/Mg,Authorised,,0.8461538461538461,None,0.8095238095238096
102319,26996.0,HOH 299,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.065420560747663,None,3.0
102320,26993.0,HOH 368,Innsjø,2019-09-18,Ca/Mg,Authorised,,3.113207547169811,None,2.705882352941176
102321,26149.0,HOH 450,Innsjø,2019-09-18,Ca/Mg,Authorised,,1.2,None,0.4
102322,26998.0,Nissujavri,Innsjø,2019-09-18,Ca/Mg,Authorised,,3.6146788990825685,None,3.3269230769230766
102323,26997.0,Sammutjavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,1.91566265060241,None,1.5058823529411764
102361,26990.0,HOH 257,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.8955223880597014,None,1.691358024691358
102363,27027.0,HOH 323,Innsjø,2019-09-22,Ca/Mg,Authorised,,0.8913043478260869,None,0.4150943396226415
102364,26989.0,Holmevatnet,Innsjø,2019-09-22,Ca/Mg,Authorised,,4.244897959183674,None,3.8727272727272726
102365,26991.0,Middagsvatna,Innsjø,2019-09-22,Ca/Mg,Authorised,,4.495798319327731,None,3.27
102366,26988.0,Nerdalsvatnet,Innsjø,2019-09-22,Ca/Mg,Authorised,,6.0120481927710845,None,5.2967032967032965
102428,27070.0,Låtrevatnet,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.3826086956521744,None,2.180451127819549
102429,26915.0,Amasjavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,4.548736462093863,None,4.382470119521913
102430,26927.0,Cuolbmajavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.6762114537444934,None,1.7416666666666665
102431,26925.0,Cuorvoncåkkavuoljavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.472081218274112,None,3.5341614906832297
102432,26926.0,Gakkesjavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.0952380952380953,None,2.1219512195121952
102433,26144.0,Guolehisjavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.5483870967741935,None,1.6538461538461537
102434,26930.0,HOH 356,Innsjø,2019-09-20,Ca/Mg,Authorised,,8.294573643410851,None,7.92436974789916
102435,26924.0,HOH 358,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.8513513513513515,None,2.0
102436,26919.0,HOH 366,Innsjø,2019-09-20,Ca/Mg,Authorised,,5.71578947368421,None,5.793103448275862
102437,26922.0,HOH 370,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.846153846153846,None,1.5185185185185184
102438,26934.0,HOH 376,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.2037037037037033,None,3.4444444444444446
102439,26921.0,HOH 376,Innsjø,2019-09-20,Ca/Mg,Authorised,,6.133333333333334,None,5.466666666666667
102440,26923.0,HOH 381,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.2519083969465647,None,3.3773584905660377
102441,26928.0,HOH 385,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.911764705882353,None,2.6296296296296293
102442,27071.0,HOH 390,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.881720430107527,None,2.8658536585365857
102443,26142.0,HOH 407,Innsjø,2019-09-20,Ca/Mg,Authorised,,4.819277108433735,None,2.5
102444,26917.0,HOH 407,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.5151515151515147,None,2.692307692307692
102445,26143.0,HOH 414,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.611111111111111,None,1.5714285714285714
102446,26931.0,HOH 424,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.8235294117647056,None,2.375
102447,26929.0,HOH 446,Innsjø,2019-09-16,Ca/Mg,Authorised,,2.78125,None,2.214285714285714
102448,26141.0,HOH 510,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.4166666666666665,None,1.3
102449,26918.0,HOH 537,Innsjø,2019-09-20,Ca/Mg,Authorised,,7.745098039215686,None,7.9227053140096615
102450,26938.0,Jårgajavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.3059360730593608,None,2.730769230769231
102451,26920.0,Madiijavrit,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.6308724832214763,None,2.576271186440678
102452,26937.0,Mollejusgåbejavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,8.277777777777779,None,7.3928571428571415
102453,26916.0,Njargajavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.956521739130435,None,1.9009009009009006
102454,26935.0,Rebmesluobbalat,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.6029411764705883,None,3.305084745762712
102455,26936.0,Saiva,Innsjø,2019-09-20,Ca/Mg,Authorised,,7.142857142857142,None,6.456310679611651
102456,26933.0,Vuovdeluobbal,Innsjø,2019-09-20,Ca/Mg,Authorised,,2.414772727272727,None,2.2781456953642385
102457,26932.0,Vuovdevuonjaljavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,5.086956521739131,None,5.123152709359607
102459,26951.0,Langkeilvatn,Innsjø,2019-09-22,Ca/Mg,Authorised,,4.371134020618557,None,3.528
102460,26978.0,Dåggejåkjavrit,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.013698630136987,None,2.7777777777777777
102461,26973.0,HOH 310,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.5604395604395607,None,3.4166666666666665
102462,26972.0,Hannoailaddut Nord,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.1515151515151514,None,1.3333333333333335
102463,26976.0,HOH 361,Innsjø,2019-09-19,Ca/Mg,Authorised,,1.4615384615384617,None,1.419642857142857
102464,26975.0,HOH 382,Innsjø,2019-09-20,Ca/Mg,Authorised,,4.11764705882353,None,3.9803921568627447
102465,26974.0,HOH 415,Innsjø,2019-09-20,Ca/Mg,Authorised,,14.18,None,12.877551020408163
102466,26971.0,HOH 450,Innsjø,2019-09-20,Ca/Mg,Authorised,,3.0641025641025643,None,2.5245901639344264
102467,26981.0,Iddjajavr,Innsjø,2019-09-19,Ca/Mg,Authorised,,7.0940170940170955,None,7.5892857142857135
102468,26977.0,Iddjavarjavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,7.781250000000001,None,7.273809523809525
102469,26980.0,Mailejavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,5.230769230769231,None,4.932203389830509
102470,26979.0,Nieidaidjavrit,Innsjø,2019-09-19,Ca/Mg,Authorised,,12.142857142857144,None,8.796296296296296
102486,26954.0,Gukkesluobbal,Innsjø,2019-09-22,Ca/Mg,Authorised,,3.227272727272727,None,2.9333333333333336
102487,26953.0,HOH 243,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.0816326530612246,None,1.803921568627451
102488,26952.0,HOH 610,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.6176470588235294,None,1.0540540540540542
102497,26985.0,HOH 210,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.7407407407407405,None,1.484375
102498,26986.0,HOH 223,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.7325581395348837,None,2.382716049382716
102499,26146.0,HOH 292,Innsjø,2019-09-22,Ca/Mg,Authorised,,6.295454545454546,None,0.6551724137931035
102500,26987.0,HOH 306,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.2098765432098764,None,1.0366972477064218
102501,26983.0,HOH 417,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.0714285714285714,None,5.255813953488372
102502,26984.0,HOH 425,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.5999999999999999,None,1.511111111111111
102503,26147.0,HOH 561,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.3333333333333335,None,0.8
102504,26982.0,Liinajavri,Innsjø,2019-09-22,Ca/Mg,Authorised,,3.373831775700934,None,3.165137614678899
102505,26949.0,HOH 665,Innsjø,2019-09-23,Ca/Mg,Authorised,,4.5423728813559325,None,4.2682926829268295
102506,26950.0,Ternevatnet,Innsjø,2019-09-23,Ca/Mg,Authorised,,3.0434782608695654,None,2.737704918032787
102535,26958.0,HOH 128,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.2222222222222223,None,1.0229885057471264
102536,26955.0,HOH 165,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.676056338028169,None,2.361111111111111
102537,26957.0,HOH 340,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.125,None,0.9555555555555555
102538,26956.0,HOH 370,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.888888888888889,None,0.9523809523809524
102539,27073.0,HOH 497,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.173076923076923,None,1.9807692307692308
102540,26960.0,Jiegnajavrit,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.3544303797468356,None,1.2115384615384615
102541,26959.0,Lamvatnet,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.0724637681159421,None,0.9310344827586208
102542,26961.0,Måkkejavri,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.2264150943396226,None,1.046875
102553,26966.0,Båldnejavri,Innsjø,2019-09-20,Ca/Mg,Authorised,,1.8392857142857142,None,1.511111111111111
102554,26967.0,Coalbmejavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,9.13793103448276,None,8.353982300884956
102555,26965.0,HOH 316,Innsjø,2019-09-19,Ca/Mg,Authorised,,4.615763546798029,None,4.377551020408164
102556,26145.0,HOH 515,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.0333333333333334,None,0.9615384615384615
102557,26962.0,HOH 582,Innsjø,2019-09-19,Ca/Mg,Authorised,,1.8985507246376814,None,1.540983606557377
102558,26968.0,Luomujavrit,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.627906976744186,None,1.92
102559,26970.0,Læktujavri,Innsjø,2019-09-22,Ca/Mg,Authorised,,7.015151515151515,None,6.152777777777778
102560,27074.0,Raktoailuobbalat,Innsjø,2019-09-22,Ca/Mg,Authorised,,8.121951219512196,None,6.846153846153846
102561,26964.0,Rambijærvi,Innsjø,2019-09-22,Ca/Mg,Authorised,,2.125,None,2.1543086172344688
102562,26969.0,Ravdujavri,Innsjø,2019-09-22,Ca/Mg,Authorised,,1.6114285714285717,None,1.9371859296482412
102563,26963.0,Ucca Lakcajavrit,Innsjø,2019-09-22,Ca/Mg,Authorised,,3.287128712871287,None,2.8938053097345136
102585,27005.0,HOH 126,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.488372093023256,None,1.8979591836734695
102586,27010.0,HOH 205,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.979591836734694,None,2.4313725490196076
102587,27075.0,HOH 228,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.90625,None,2.625
102588,27006.0,HOH 328,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.6296296296296293,None,1.962962962962963
102589,27008.0,Indre Torvfjellvatna,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.6666666666666665,None,2.050632911392405
102590,27009.0,Lynnevatn,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.5217391304347827,None,3.0454545454545454
102591,27011.0,Moalkegalsajavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.7142857142857144,None,3.152173913043478
102592,45671.0,St. Sametti,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.368421052631579,None,3.035714285714285
102593,45677.0,St.Valvatnet,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.0416666666666665,None,1.863013698630137
102594,27007.0,Urdtjernet,Innsjø,2019-09-19,Ca/Mg,Authorised,,4.125,None,3.6909090909090905
102605,27003.0,Cuoggujavri,Innsjø,2019-09-18,Ca/Mg,Authorised,,4.460674157303371,None,4.076923076923077
102606,27002.0,Diergejavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.421052631578948,None,3.0526315789473686
102607,27001.0,HOH 272,Innsjø,2019-09-19,Ca/Mg,Authorised,,3.140350877192983,None,2.8867924528301887
102608,26999.0,HOH 329,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.552631578947368,None,2.128205128205128
102609,27000.0,Suolojavri,Innsjø,2019-09-19,Ca/Mg,Authorised,,2.96875,None,2.6567164179104474
102611,26903.0,Sagelvvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.541984732824427,None,4.650349650349651
102614,26892.0,HOH 504,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.342857142857143,None,4.339805825242718
102615,26893.0,Dalbergvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,5.360655737704918,None,4.9491525423728815
102616,26140.0,Daudmannsvatn,Innsjø,2019-09-28,Ca/Mg,Authorised,,1.866666666666667,None,1.434782608695652
102617,27026.0,Storvatnet,Innsjø,2019-11-24,Ca/Mg,Authorised,,1.2678571428571426,None,1.641025641025641
102620,26899.0,Femvatnan,Innsjø,2019-09-24,Ca/Mg,Authorised,,11.886792452830187,None,5.769230769230769
102622,26909.0,Goddejavri,Innsjø,2019-09-24,Ca/Mg,Authorised,,8.321678321678322,None,8.448979591836734
102623,26908.0,Vuoddojavrit,Innsjø,2019-09-24,Ca/Mg,Authorised,,6.833333333333333,None,6.294117647058823
102626,26888.0,Botnvatn,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.346153846153847,None,3.8540145985401457
102628,26891.0,Skipsvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.159420289855073,None,2.5294117647058822
102629,26890.0,Juliusvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,11.926605504587155,None,10.324324324324325
102632,26904.0,HOH 11,Innsjø,2019-09-23,Ca/Mg,Authorised,,0.9320388349514562,None,0.7819548872180451
102648,26913.0,Madenjånnejavri,Innsjø,2019-09-23,Ca/Mg,Authorised,,7.833333333333333,None,6.904761904761905
102649,26912.0,HOH 551,Innsjø,2019-09-23,Ca/Mg,Authorised,,17.836363636363636,None,16.03921568627451
102651,26902.0,Finnfjordvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,8.776978417266188,None,7.835820895522388
102652,27069.0,Kalddalsvatnet,Innsjø,2019-09-23,Ca/Mg,Authorised,,4.744444444444444,None,4.45945945945946
102660,26897.0,Sætervatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.432926829268292,None,8.571428571428571
102661,26896.0,HOH 770,Innsjø,2019-09-24,Ca/Mg,Authorised,,4.2622950819672125,None,12.637681159420291
102662,26898.0,Fonnskardvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,8.394160583941606,None,7.000000000000001
102663,26895.0,HOH 1044,Innsjø,2019-09-24,Ca/Mg,Authorised,,3.310344827586207,None,2.4719626168224296
102664,26894.0,Tømmertjørnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,7.36,None,2.8115942028985508
102665,27068.0,Fiskvatn,Innsjø,2019-09-24,Ca/Mg,Authorised,,9.195402298850574,None,8.936842105263159
102666,26911.0,Gahkkorjavri,Innsjø,2019-09-24,Ca/Mg,Authorised,,8.415730337078651,None,7.887096774193548
102667,26910.0,Doaresjavri,Innsjø,2019-09-24,Ca/Mg,Authorised,,9.523255813953488,None,9.11864406779661
102670,26906.0,Mallajavrrit,Innsjø,2019-09-24,Ca/Mg,Authorised,,9.511111111111111,None,6.181818181818182
102671,26907.0,HOH 905,Innsjø,2019-09-24,Ca/Mg,Authorised,,9.139784946236558,None,5.333333333333334
102672,26905.0,HOH 1045,Innsjø,2019-09-24,Ca/Mg,Authorised,,9.0,None,4.0
102678,26901.0,Storvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,11.574074074074073,None,10.297872340425531
102679,26900.0,Kapervatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,2.724137931034483,None,1.3636363636363635
102689,26889.0,Storvatnet,Innsjø,2019-09-23,Ca/Mg,Authorised,,4.46,None,2.212121212121212
102801,26842.0,Helknavatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,1.3636363636363635,None,1.0
102804,27067.0,Rundvatn,Innsjø,2019-09-24,Ca/Mg,Authorised,,3.2075471698113205,None,1.6190476190476193
102805,26887.0,Storvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,2.556338028169014,None,2.857142857142857
102806,26882.0,Stopålvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,5.80327868852459,None,5.685039370078741
102808,27063.0,HOH 674,Innsjø,2019-09-26,Ca/Mg,Authorised,,2.6818181818181817,None,2.714285714285714
102809,26839.0,Myrmarkvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,1.8032786885245904,None,1.7704918032786887
102813,26835.0,Sørvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,1.3421052631578947,None,1.1666666666666667
102814,26841.0,Tilremsvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,7.637540453074434,None,7.0627062706270625
102817,26881.0,Lavangsvatn,Innsjø,2019-09-25,Ca/Mg,Authorised,,6.881720430107527,None,6.080760095011877
102818,26866.0,HOH 938,Innsjø,2019-09-25,Ca/Mg,Authorised,,2.0851063829787235,None,1.782608695652174
102820,26849.0,Store Majavatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,7.627450980392157,None,6.26530612244898
102821,27064.0,Sivtjønna,Innsjø,2019-09-26,Ca/Mg,Authorised,,8.84,None,7.769230769230769
102822,26848.0,Litle Holmvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,13.972222222222223,None,13.5
102823,26847.0,Sørtjørna,Innsjø,2019-09-26,Ca/Mg,Authorised,,22.5,None,17.636363636363637
102828,26883.0,Ulvøyvatn,Innsjø,2019-09-24,Ca/Mg,Authorised,,8.793103448275863,None,7.27891156462585
102829,26884.0,Austpollvatnan,Innsjø,2019-09-24,Ca/Mg,Authorised,,3.32,None,2.7741935483870965
102832,26876.0,HOH 760,Innsjø,2019-09-25,Ca/Mg,Authorised,,5.500000000000001,None,4.25
102833,26877.0,Sandnesvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,6.224489795918367,None,5.085106382978724
102834,26875.0,Lilandsvatn,Innsjø,2019-09-25,Ca/Mg,Authorised,,1.588785046728972,None,2.0526315789473686
102838,26851.0,HOH 822,Innsjø,2019-09-26,Ca/Mg,Authorised,,10.625,None,11.1
102839,26852.0,Fisklausvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,15.563636363636363,None,11.754385964912283
102840,26853.0,Unkervatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,9.589041095890412,None,7.309859154929578
102841,26850.0,HOH 785,Innsjø,2019-09-26,Ca/Mg,Authorised,,9.217821782178218,None,7.444444444444445
102842,26854.0,Røssvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,6.942857142857144,None,5.700000000000001
102849,26139.0,Trollvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,1.2,None,1.8636363636363635
102850,26862.0,Spilderdalsvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,5.164835164835165,None,3.7448979591836733
102852,26838.0,Storvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,9.672727272727272,None,8.462962962962964
102853,26836.0,Vestfjordvatnan,Innsjø,2019-09-25,Ca/Mg,Authorised,,9.923076923076923,None,11.870967741935484
102854,26837.0,Søsterbekkvatnan,Innsjø,2019-09-25,Ca/Mg,Authorised,,8.0,None,6.4
102882,26856.0,Steinbekktjørna,Innsjø,2019-09-25,Ca/Mg,Authorised,,6.043956043956044,None,3.015873015873016
102883,26858.0,Store Blerekvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,9.0,None,7.500000000000001
102884,26855.0,HOH 752,Innsjø,2019-09-25,Ca/Mg,Authorised,,7.5,None,6.526315789473684
102885,26857.0,HOH 1034,Innsjø,2019-09-25,Ca/Mg,Authorised,,9.848484848484848,None,6.8
102886,27065.0,HOH 695,Innsjø,2019-09-26,Ca/Mg,Authorised,,9.181818181818182,None,2.5
102890,26861.0,Gjervalvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,2.166666666666667,None,2.2500000000000004
102891,26859.0,HOH 662,Innsjø,2019-09-26,Ca/Mg,Authorised,,3.2467532467532467,None,1.5000000000000002
102892,26860.0,Storvatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,1.1338028169014085,None,1.2644628099173554
102894,26154.0,Kjemåvatn,Innsjø,2019-09-25,Ca/Mg,Authorised,,3.714285714285714,None,2.666666666666667
102895,26865.0,Solvågvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,5.443037974683544,None,4.883333333333334
102896,27066.0,Store Rosna,Innsjø,2019-09-25,Ca/Mg,Authorised,,14.263157894736842,None,13.121951219512196
102897,26864.0,HOH 725,Innsjø,2019-09-25,Ca/Mg,Authorised,,6.209302325581396,None,5.545454545454545
102898,26863.0,HOH 757,Innsjø,2019-09-25,Ca/Mg,Authorised,,3.391304347826087,None,3.6874999999999996
102909,26868.0,Storoksvatnet,Innsjø,2019-09-25,Ca/Mg,Authorised,,5.9245283018867925,None,4.814814814814815
102910,26867.0,HOH 162,Innsjø,2019-09-25,Ca/Mg,Authorised,,7.183908045977011,None,6.39344262295082
102911,26869.0,HOH 472,Innsjø,2019-09-25,Ca/Mg,Authorised,,11.01639344262295,None,10.56140350877193
102916,26885.0,Langvatnet,Innsjø,2019-09-24,Ca/Mg,Authorised,,1.7307692307692308,None,1.5820895522388059
102917,26886.0,Kjerringnesdalsvatn,Innsjø,2019-09-24,Ca/Mg,Authorised,,2.4262295081967213,None,2.5178571428571423
102921,26872.0,Synstelvvatn,Innsjø,2019-09-25,Ca/Mg,Authorised,,1.6000000000000003,None,1.0357142857142856
102922,26873.0,HOH 281,Innsjø,2019-09-25,Ca/Mg,Authorised,,1.5862068965517244,None,0.6428571428571428
102923,26874.0,Breiddalsvatnan,Innsjø,2019-09-25,Ca/Mg,Authorised,,5.609375,None,2.6904761904761902
102924,26840.0,Gjerdevatnet,Innsjø,2019-09-26,Ca/Mg,Authorised,,7.3571428571428585,None,9.959016393442623
102926,26871.0,HOH 903,Innsjø,2019-09-25,Ca/Mg,Authorised,,8.538461538461538,None,8.166666666666666
102927,26870.0,Hurrejavrrazat,Innsjø,2019-09-25,Ca/Mg,Authorised,,3.013157894736842,None,2.745098039215686
