station_id,station_name,lat,lon,year,Alkalitet,Aluminium,"Aluminium,ikkelabil","Aluminium,reaktivt",Ammonium,Arsen,Bly,Ca/Mg,Fluorid,Kalium,Kalsium,Klorid,Kobber,Konduktivitet,Krom,Magnesium,Natrium,Nikkel,Nitritt+nitrat,Sink,Sulfat,Totalfosfor,Totalnitrogen,Totalorganiskkarbon(TOC),pH,utm_north,utm_east,utm_zone
26367.0,Børtevatn,59.413,9.355,1995,0.149,,69.0,83.0,17.0,,,7.914893617021277,40.0,0.25,3.72,1.8,,3.06,,0.47,1.37,,68.0,,4.1,3.0,235.0,5.2,6.97,6599635.846382827,179824.30892831623,33
26367.0,Børtevatn,59.413,9.355,2019,0.158,,81.0,98.0,5.0,,,9.871794871794874,38.0,0.13,3.85,1.28,,2.66,,0.39,1.4,,99.0,,1.34,3.0,250.0,7.6,6.85,6599635.846382827,179824.30892831623,33
26368.0,Vesle Flottetjørn,59.981,8.525,1995,,,,,,,,7.750000000000001,40.0,0.13,0.93,0.4,,,,0.12,0.49,,,,1.7,2.0,,,,6666984.727070177,139017.5051583749,33
26368.0,Vesle Flottetjørn,59.981,8.525,2019,,,,,,,,11.166666666666668,26.0,0.12,1.34,0.2,,,,0.12,0.51,,,,0.54,3.0,,,,6666984.727070177,139017.5051583749,33
26369.0,Svarttjørn,59.892,8.854,1995,0.068,,51.0,70.0,,,,12.5,40.0,0.12,1.0,0.3,,0.93,,0.08,0.28,,8.0,,1.5,2.0,80.0,1.4,6.43,6655348.804036801,156401.9536318229,33
26369.0,Svarttjørn,59.892,8.854,2019,0.098,,17.0,24.0,,,,17.346938775510207,6.0,0.11,1.7,0.18,,0.99,,0.098,0.31,,3.0,,0.56,3.0,71.0,1.6,6.66,6655348.804036801,156401.9536318229,33
26370.0,HOH 1162,59.967,8.489,1995,,,,,,,,8.7,40.0,0.14,0.87,0.6,,,,0.1,0.41,,,,1.2,2.0,,,,6665627.988693906,136861.26335407863,33
26370.0,HOH 1162,59.967,8.489,2019,,,,,,,,13.1,14.0,0.13,1.31,0.3,,,,0.1,0.41,,,,0.4,2.0,,,,6665627.988693906,136861.26335407863,33
26371.0,Fikstjørn,59.853,8.616,1995,,,10.0,12.0,,,,8.354838709677418,40.0,0.15,5.18,0.6,,,,0.62,0.44,,,,2.3,3.0,,,,6652280.073306834,142704.33991467895,33
26371.0,Fikstjørn,59.853,8.616,2019,,,5.0,13.0,,,,8.910447761194028,9.0,0.11,5.97,0.3,,,,0.67,0.56,,,,0.77,2.0,,,,6652280.073306834,142704.33991467895,33
26372.0,Grysletjørn,59.972,8.59,1995,0.075,,11.0,17.0,,,,14.444444444444445,40.0,0.11,1.3,0.4,,8.34,,0.09,0.34,,8.0,,1.7,2.0,92.0,1.5,6.31,6665632.008851256,142536.43954765808,33
26372.0,Grysletjørn,59.972,8.59,2019,0.081,,6.0,10.0,,,,18.684210526315788,31.0,0.081,1.42,0.17,,0.98,,0.076,0.35,,4.0,,0.7,2.0,81.0,1.6,6.5,6665632.008851256,142536.43954765808,33
26373.0,HOH 1335,60.156,8.032,1995,0.068,,11.0,17.0,,,,6.2142857142857135,130.0,0.15,0.87,0.4,,0.88,,0.14,0.53,,1.0,,1.2,4.0,96.0,1.7,6.52,6689199.5294959685,113654.98159523593,33
26373.0,HOH 1335,60.156,8.032,2019,0.09699999999999999,,6.0,12.0,,,,8.600000000000001,130.0,0.1,1.29,0.2,,1.09,,0.15,0.71,,1.0,,0.67,3.0,86.0,1.8,6.71,6689199.5294959685,113654.98159523593,33
26374.0,Storsteinvatnet,59.796,8.354,1995,,,23.0,29.0,,,,5.933333333333334,40.0,0.09,0.89,0.5,,,,0.15,0.55,,,,1.2,3.0,,,,6647398.418503091,127435.78650198842,33
26374.0,Storsteinvatnet,59.796,8.354,2019,,,18.0,20.0,,,,8.0,22.0,0.06,1.2,0.26,,,,0.15,0.66,,,,0.35,4.0,,,,6647398.418503091,127435.78650198842,33
26375.0,Ormetjørn,59.904,8.51,1995,,,,,,,,14.214285714285715,40.0,0.12,1.99,0.5,,,,0.14,0.56,,,,2.5,8.0,,,,6658519.121171981,137341.42928659217,33
26375.0,Ormetjørn,59.904,8.51,2019,,,,,,,,20.416666666666668,14.0,0.15,2.45,0.28,,,,0.12,0.58,,,,0.53,8.0,,,,6658519.121171981,137341.42928659217,33
26376.0,Langtjørn,60.025,8.401,1995,0.214,,11.0,17.0,,,,14.285714285714285,60.0,0.16,4.0,0.6,,2.49,,0.28,0.8,,1.0,,2.0,3.0,165.0,3.3,7.08,6672552.973490189,132609.02385734842,33
26376.0,Langtjørn,60.025,8.401,2019,0.252,,5.0,10.0,,,,17.185185185185183,22.0,0.13,4.64,0.24,,2.8,,0.27,0.95,,2.0,,0.45,3.0,110.0,3.0,7.25,6672552.973490189,132609.02385734842,33
26377.0,Torjustjørn,59.942,8.487,1995,,,,,,,,10.666666666666666,40.0,0.09,0.96,0.4,,,,0.09,0.36,,,,1.3,3.0,,,,6662863.824859309,136475.7019496821,33
26377.0,Torjustjørn,59.942,8.487,2019,,,,,,,,15.7,14.0,0.086,1.57,0.19,,,,0.1,0.48,,,,0.33,4.0,,,,6662863.824859309,136475.7019496821,33
26378.0,Viktjørn,60.117,8.134,1995,0.039,,10.0,10.0,,,,6.2857142857142865,40.0,0.1,0.44,0.4,,0.56,,0.07,0.29,,38.0,,1.0,5.0,84.0,0.52,6.02,6684278.254770318,118844.6602943606,33
26378.0,Viktjørn,60.117,8.134,2019,0.062,,5.0,7.0,,,,8.208955223880597,37.0,0.067,0.55,0.19,,0.52,,0.067,0.36,,4.0,,0.43,1.0,51.0,0.83,6.31,6684278.254770318,118844.6602943606,33
26379.0,Longetjørn,59.889,8.768,1995,0.057999999999999996,,19.0,29.0,,,,4.699999999999998,40.0,0.19,0.94,0.4,,0.94,,0.2,0.46,,8.0,,1.5,5.0,175.0,3.7,6.24,6655465.841388567,151571.98284596013,33
26379.0,Longetjørn,59.889,8.768,2019,0.063,,15.0,17.0,,,,4.5,9.0,0.13,0.72,0.23,,0.72,,0.16,0.47,,7.0,,0.36,7.0,150.0,3.7,6.12,6655465.841388567,151571.98284596013,33
26381.0,Lysetjørn,59.791,8.448,1995,,,37.0,36.0,,,,9.6,40.0,0.08,1.44,0.5,,,,0.15,0.42,,,,1.6,3.0,,,,6646317.703601451,132638.68148868304,33
26381.0,Lysetjørn,59.791,8.448,2019,,,10.0,15.0,,,,12.555555555555555,13.0,0.039,2.26,0.22,,,,0.18,0.52,,,,0.55,1.0,,,,6646317.703601451,132638.68148868304,33
26382.0,HOH 1102,59.815,8.455,1995,,,23.0,25.0,,,,7.782608695652174,40.0,0.09,1.79,0.5,,,,0.23,0.46,,,,2.2,2.0,,,,6648942.941300552,133294.49135134823,33
26382.0,HOH 1102,59.815,8.455,2019,,,8.0,20.0,,,,10.916666666666668,12.0,0.044000000000000004,2.62,0.21,,,,0.24,0.53,,,,0.81,2.0,,,,6648942.941300552,133294.49135134823,33
26383.0,Sjausetvatnet,59.681,8.801,1995,,,,,,,,,,,,,,,,,,,,,,5.0,,,,6632195.814702771,151245.52162838093,33
26383.0,Sjausetvatnet,59.681,8.801,2019,,,,,,,,,,,,,,,,,,,,,,4.0,,,,6632195.814702771,151245.52162838093,33
26384.0,Sjåvatnet,59.802,8.86,1995,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6645323.395223839,155807.08902998816,33
26384.0,Sjåvatnet,59.802,8.86,2019,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6645323.395223839,155807.08902998816,33
26385.0,Sandtjørni,59.77420543,8.38222965,1995,,,28.0,36.0,,,,11.0,40.0,0.03,0.99,0.4,,,,0.09,0.43,,,,1.6,2.0,,,,6644820.650511841,128772.25626062957,33
26385.0,Sandtjørni,59.77420543,8.38222965,2019,,,10.0,14.0,,,,14.827586206896553,15.0,0.017,1.29,0.21,,,,0.087,0.51,,,,0.49,1.0,,,,6644820.650511841,128772.25626062957,33
26387.0,Grotvatni,59.741,8.363,1995,,,46.0,50.0,,,,9.6,40.0,0.06,0.96,0.5,,,,0.1,0.44,,,,1.4,3.0,,,,6641243.110357638,127325.46401365747,33
26387.0,Grotvatni,59.741,8.363,2019,,,22.0,27.0,,,,14.499999999999998,16.0,0.027000000000000003,1.45,0.25,,,,0.1,0.53,,,,0.34,3.0,,,,6641243.110357638,127325.46401365747,33
26388.0,Stestøyltjørni,59.38,8.304,1995,0.043,,138.0,224.0,,,,4.217391304347826,110.0,0.2,0.97,1.1,,1.53,,0.23,1.02,,12.0,,2.7,3.0,190.0,6.5,5.44,6601510.061721267,119964.41873537924,33
26388.0,Stestøyltjørni,59.38,8.304,2019,0.048,,140.0,210.0,,,,4.733333333333333,96.0,0.026000000000000002,0.71,0.47,,1.04,,0.15,0.73,,17.0,,0.69,3.0,140.0,9.0,5.32,6601510.061721267,119964.41873537924,33
26389.0,Bjørntjørn,59.305,8.259,1995,0.033,,28.0,77.0,,,,3.0,40.0,0.1,0.36,0.5,,0.87,,0.12,0.38,,38.0,,1.7,3.0,138.0,1.8,5.29,6593444.553262971,116569.75277597067,33
26389.0,Bjørntjørn,59.305,8.259,2019,0.051,,45.0,56.0,,,,3.9166666666666665,21.0,0.039,0.47,0.34,,0.55,,0.12,0.42,,15.0,,0.4,2.0,100.0,3.0,5.79,6593444.553262971,116569.75277597067,33
26390.0,Kviteseidvatnet,59.34974087,8.58064562,1995,,,20.0,21.0,,,,,,,,,,,,,,,,,,2.0,,,,6596600.655160775,135307.8761016499,33
26390.0,Kviteseidvatnet,59.34974087,8.58064562,2019,,,13.0,17.0,,,,,,,,,,,,,,,,,,2.0,,,,6596600.655160775,135307.8761016499,33
26392.0,Snotjørnane,59.138,7.762,1995,0.05,,109.0,117.0,,,,7.705882352941178,40.0,0.05,1.31,0.9,,1.25,,0.17,0.61,,29.0,,1.9,4.0,235.0,6.0,5.84,6577892.358923496,86348.9644727786,33
26392.0,Snotjørnane,59.138,7.762,2019,0.045,,77.0,84.0,,,,6.5,12.0,0.023,0.65,0.33,,0.75,,0.1,0.37,,12.0,,0.21,2.0,150.0,6.8,5.32,6577892.358923496,86348.9644727786,33
26393.0,Øvre Selbuvatn,58.979,7.965,1995,,,60.0,111.0,,,,,,,,,,,,,,,,,,3.0,,,,6559006.890251011,96054.8700697936,33
26393.0,Øvre Selbuvatn,58.979,7.965,2019,,,61.0,78.0,,,,,,,,,,,,,,,,,,3.0,,,,6559006.890251011,96054.8700697936,33
26394.0,Tussetjørn,59.164,7.857,1995,0.028999999999999998,,106.0,162.0,,,,3.8,40.0,0.05,0.57,1.0,,1.34,,0.15,0.87,,21.0,,2.0,3.0,185.0,4.9,5.02,6580190.298261214,92075.008877029,33
26394.0,Tussetjørn,59.164,7.857,2019,0.043,,89.0,110.0,,,,4.239130434782608,22.0,0.015,0.39,0.38,,0.78,,0.092,0.49,,7.0,,0.34,2.0,140.0,5.8,5.26,6580190.298261214,92075.008877029,33
26395.0,Kråkestøltjørn,59.003,7.992,1995,0.033,,46.0,109.0,,,,5.6923076923076925,50.0,0.07,0.74,1.2,,1.38,,0.13,1.02,,72.0,,2.4,2.0,190.0,2.4,5.22,6561506.6133665275,97882.09854772186,33
26395.0,Kråkestøltjørn,59.003,7.992,2019,0.049,,53.0,70.0,,,,7.17171717171717,54.0,0.044000000000000004,0.71,0.76,,0.96,,0.099,0.76,,41.0,,0.8,2.0,150.0,3.8,5.67,6561506.6133665275,97882.09854772186,33
26397.0,Sandvatnet,59.224,8.246,1995,0.035,,42.0,103.0,,,,4.428571428571427,60.0,0.1,0.62,1.2,,1.18,,0.14,0.71,,99.0,,2.0,3.0,205.0,2.4,5.3,6584529.93911241,114916.86232149758,33
26397.0,Sandvatnet,59.224,8.246,2019,0.046,,50.0,63.0,,,,4.769230769230768,56.0,0.052000000000000005,0.62,0.57,,0.8,,0.13,0.65,,44.0,,0.61,2.0,140.0,3.6,5.54,6584529.93911241,114916.86232149758,33
26398.0,Fyresvatn,59.09555816,8.15346035,1995,0.037000000000000005,,37.0,90.0,,,,4.6,40.0,0.14,0.92,1.3,,1.47,,0.2,0.84,,160.0,,2.5,4.0,230.0,1.7,5.47,6570815.570224839,108183.22231823322,33
26398.0,Fyresvatn,59.09555816,8.15346035,2019,0.051,,37.0,47.0,,,,5.428571428571428,47.0,0.09699999999999999,0.76,0.88,,1.05,,0.14,0.78,,119.0,,0.85,1.0,190.0,2.7,5.8,6570815.570224839,108183.22231823322,33
26399.0,Grunntjørn,59.559,8.266,1995,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6621594.33496159,119833.00617890584,33
26399.0,Grunntjørn,59.559,8.266,2019,,,,,,,,,,,,,,,,,,,,,,6.0,,,,6621594.33496159,119833.00617890584,33
26400.0,Kambetjørn,59.37,7.768,1995,0.036000000000000004,,22.0,56.0,,,,5.222222222222221,40.0,0.06,0.47,0.7,,0.83,,0.09,0.6,,15.0,,1.4,3.0,160.0,2.3,5.59,6603590.596203309,89497.738901717,33
26400.0,Kambetjørn,59.37,7.768,2019,0.049,,54.0,68.0,,,,6.144578313253013,38.0,0.021,0.51,0.38,,0.62,,0.083,0.49,,12.0,,0.34,1.0,96.0,4.1,5.68,6603590.596203309,89497.738901717,33
26401.0,Kjønnesviksvatnet,59.344,7.673,1995,0.045,,11.0,34.0,,,,5.5,40.0,0.1,0.55,0.7,,0.81,,0.1,0.48,,42.0,,1.4,1.0,110.0,0.85,6.06,6601297.926849079,83800.49422140472,33
26401.0,Kjønnesviksvatnet,59.344,7.673,2019,0.06,,27.0,34.0,,,,7.021276595744681,86.0,0.038,0.66,0.45,,0.71,,0.094,0.56,,18.0,,0.59,2.0,69.0,1.6,6.07,6601297.926849079,83800.49422140472,33
26402.0,Åmlivatn,59.388,8.019,1995,0.063,,58.0,157.0,,,,6.884615384615384,40.0,0.24,1.79,1.5,,1.74,,0.26,0.94,,68.0,,2.5,6.0,270.0,6.5,5.97,6604063.145574944,103920.63136451488,33
26402.0,Åmlivatn,59.388,8.019,2019,0.10099999999999999,,59.0,67.0,,,,8.2,16.0,0.096,1.64,0.67,,1.29,,0.2,0.67,,39.0,,0.54,5.0,180.0,7.4,6.45,6604063.145574944,103920.63136451488,33
26403.0,HOH 1387,59.986,7.388,1995,0.05,,10.0,10.0,,,,22.4,40.0,0.06,1.12,0.5,,0.85,,0.05,0.29,,17.0,,1.9,2.0,56.0,0.32,6.3,6674302.007368155,75867.39273791539,33
26403.0,HOH 1387,59.986,7.388,2019,0.09,,5.0,5.0,,,,54.37499999999999,17.0,0.047,2.61,0.27,,1.66,,0.048,0.32,,3.0,,3.0,1.0,34.0,0.53,6.68,6674302.007368155,75867.39273791539,33
26404.0,Midtre Supsavatn,59.626,7.687,1995,0.043,,10.0,25.0,,,,5.7142857142857135,60.0,0.05,0.4,0.3,,0.6,,0.07,0.37,,38.0,,0.9,1.0,77.0,0.86,5.98,6632488.822175533,88051.79262211872,33
26404.0,Midtre Supsavatn,59.626,7.687,2019,0.062,,12.0,16.0,,,,8.131868131868131,57.0,0.035,0.74,0.27,,0.56,,0.091,0.4,,4.0,,0.33,1.0,45.0,0.91,6.18,6632488.822175533,88051.79262211872,33
26405.0,Vonevatn,59.839,7.699,1995,0.063,,10.0,12.0,,,,9.499999999999998,160.0,0.11,0.95,0.4,,0.84,,0.1,0.44,,6.0,,1.2,1.0,65.0,0.87,6.54,6656039.28656789,91340.21651579445,33
26405.0,Vonevatn,59.839,7.699,2019,0.085,,5.0,8.0,,,,12.88659793814433,170.0,0.057999999999999996,1.25,0.26,,0.95,,0.09699999999999999,0.56,,1.0,,0.54,1.0,49.0,1.1,6.54,6656039.28656789,91340.21651579445,33
26406.0,Fetveittjørn,59.629,7.879,1995,,,,,,,,,,,,,,,,,,,,,,4.0,,,,6631643.071812385,98875.3858949432,33
26406.0,Fetveittjørn,59.629,7.879,2019,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6631643.071812385,98875.3858949432,33
26407.0,Straumstøltjørn,59.734,7.692,1995,0.046,,10.0,12.0,,,,5.1,60.0,0.11,0.51,0.6,,0.72,,0.1,0.5,,6.0,,1.2,1.0,68.0,0.49,6.23,6644436.593859329,89658.80480475619,33
26407.0,Straumstøltjørn,59.734,7.692,2019,0.064,,16.0,19.0,,,,6.2727272727272725,53.0,0.095,0.69,0.3,,0.63,,0.11,0.49,,3.0,,0.38,2.0,72.0,1.2,6.28,6644436.593859329,89658.80480475619,33
26408.0,Torstjørni,60.037,7.983,1995,0.047,,10.0,10.0,,,,5.3,40.0,0.12,0.53,0.5,,0.68,,0.1,0.46,,6.0,,1.1,2.0,81.0,1.0,6.25,6676285.132267257,109536.3095863607,33
26408.0,Torstjørni,60.037,7.983,2019,0.065,,5.0,7.0,,,,6.8478260869565215,50.0,0.092,0.63,0.27,,0.61,,0.092,0.45,,2.0,,0.35,2.0,68.0,1.3,6.37,6676285.132267257,109536.3095863607,33
26409.0,Såtetjørn,59.93,8.11,1995,0.036000000000000004,,10.0,12.0,,,,4.125,40.0,0.12,0.33,0.4,,0.62,,0.08,0.32,,79.0,,1.2,1.0,113.0,0.34,5.72,6663667.208443502,115343.62860935467,33
26409.0,Såtetjørn,59.93,8.11,2019,0.057,,10.0,9.0,,,,5.0,13.0,0.063,0.38,0.19,,0.43,,0.076,0.3,,8.0,,0.35,2.0,43.0,0.75,6.11,6663667.208443502,115343.62860935467,33
26410.0,Vikvatnet,59.612,8.211,1995,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6627792.813108447,117338.94707320468,33
26410.0,Vikvatnet,59.612,8.211,2019,,,,,,,,,,,,,,,,,,,,,,4.0,,,,6627792.813108447,117338.94707320468,33
26411.0,HOH 1367,59.96952133,7.7877613,1995,0.042,,10.0,12.0,,,,5.375,110.0,0.09,0.43,0.3,,0.55,,0.08,0.31,,19.0,,1.0,2.0,81.0,0.61,6.03,6669971.826430082,97880.4414183888,33
26411.0,HOH 1367,59.96952133,7.7877613,2019,0.061,,5.0,6.0,,,,6.199999999999998,160.0,0.054000000000000006,0.62,0.2,,0.65,,0.1,0.42,,3.0,,0.61,1.0,40.0,0.67,6.29,6669971.826430082,97880.4414183888,33
26413.0,Lognvikvatn,59.679,8.13,1995,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6635698.236399503,113557.06941307301,33
26413.0,Lognvikvatn,59.679,8.13,2019,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6635698.236399503,113557.06941307301,33
26414.0,Totak,59.775,7.716,1995,,,,,,,,,,,,,,,,,,,,,,7.0,,,,6648835.595345555,91504.93662258534,33
26414.0,Totak,59.775,7.716,2019,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6648835.595345555,91504.93662258534,33
26415.0,Holmavatnet,59.683,7.167,1995,0.059000000000000004,,10.0,10.0,,,,5.368421052631579,40.0,0.05,1.02,1.5,,1.2,,0.19,0.82,,135.0,,1.2,1.0,155.0,0.22,6.38,6642157.07751245,59596.879552341125,33
26415.0,Holmavatnet,59.683,7.167,2019,0.087,,5.0,5.0,,,,7.526315789473684,33.0,0.039,1.43,0.73,,1.1,,0.19,0.55,,53.0,,0.6,1.0,79.0,0.39,6.6,6642157.07751245,59596.879552341125,33
26416.0,Stavvatn,58.714,8.974,1995,0.11599999999999999,,180.0,204.0,43.0,,,8.975609756097562,40.0,0.25,3.68,2.7,,3.16,,0.41,1.96,,102.0,,4.2,7.0,435.0,9.6,6.45,6523902.793259217,151222.85486754222,33
26416.0,Stavvatn,58.714,8.974,2019,0.04,,210.0,270.0,40.0,,,2.617647058823529,19.0,0.12,0.89,3.13,,2.55,,0.34,2.06,,90.0,,1.44,6.0,340.0,13.3,5.03,6523902.793259217,151222.85486754222,33
26417.0,Mjåvatnet,58.75565461,9.0325793,1995,0.053,,105.0,114.0,,,,3.0689655172413794,40.0,0.3,1.78,3.4,,2.9,,0.58,2.31,,170.0,,4.4,3.0,415.0,5.2,5.92,6528225.356885821,155021.00836008746,33
26417.0,Mjåvatnet,58.75565461,9.0325793,2019,0.07200000000000001,,120.0,130.0,,,,3.6739130434782608,19.0,0.22,1.69,10.2,,4.74,,0.46,5.62,,105.0,,1.93,4.0,310.0,9.1,5.98,6528225.356885821,155021.00836008746,33
26418.0,Dalsvatnet,58.762,9.148,1995,0.084,,62.0,62.0,,,,1.9379310344827587,40.0,0.7,2.81,14.4,,7.54,,1.45,8.6,,330.0,,6.5,2.0,535.0,4.5,6.52,6528340.63774266,161744.40297129273,33
26418.0,Dalsvatnet,58.762,9.148,2019,0.1,,50.0,55.0,,,,1.9888888888888892,23.0,0.44,1.79,11.7,,5.62,,0.9,6.34,,240.0,,2.43,3.0,380.0,5.4,6.47,6528340.63774266,161744.40297129273,33
26420.0,Simonstadvatnet,58.774,8.976,1995,0.05,,176.0,200.0,40.0,,,3.140350877192983,40.0,0.39,1.79,2.6,,2.74,,0.57,1.93,,109.0,,4.6,10.0,435.0,9.5,5.6,6530556.02173169,151939.55382536858,33
26420.0,Simonstadvatnet,58.774,8.976,2019,0.07,,170.0,180.0,4.0,,,3.26,21.0,0.31,1.63,2.71,,2.48,,0.5,1.97,,105.0,,1.77,10.0,350.0,13.2,5.75,6530556.02173169,151939.55382536858,33
26421.0,Midtvatnet,58.686,8.741,1995,0.05,,49.0,50.0,,,,4.111111111111112,40.0,0.49,1.85,3.0,,2.73,,0.45,1.89,,89.0,,4.3,6.0,410.0,6.7,5.76,6522031.771826836,137470.15452606912,33
26421.0,Midtvatnet,58.686,8.741,2019,0.067,,110.0,120.0,,,,4.114285714285715,19.0,0.35,1.44,4.91,,2.97,,0.35,3.04,,69.0,,1.51,7.0,240.0,10.6,5.8,6522031.771826836,137470.15452606912,33
26422.0,Ljøstadvann,58.75162218,8.89803943,1995,0.048,,178.0,194.0,47.0,,,3.3076923076923075,40.0,0.35,1.72,2.5,,2.64,,0.52,1.76,,98.0,,4.6,6.0,415.0,7.8,5.52,6528479.31051258,147215.7916370518,33
26422.0,Ljøstadvann,58.75162218,8.89803943,2019,0.071,,100.0,110.0,20.0,,,3.1904761904761907,18.0,0.27,1.34,2.6,,2.22,,0.42,1.81,,91.0,,1.56,6.0,310.0,9.7,5.87,6528479.31051258,147215.7916370518,33
26423.0,Ljøsvannet,61.13242986,10.87001469,1995,0.05,,94.0,175.0,,,,2.8571428571428568,40.0,0.32,1.4,2.9,,2.45,,0.49,1.86,,59.0,,4.0,6.0,275.0,3.6,5.95,6784560.192790557,277659.721003194,33
26423.0,Ljøsvannet,61.13242986,10.87001469,2019,0.092,,5.0,8.0,,,,8.275862068965518,13.0,0.1,2.4,1.27,,1.59,,0.29,0.65,,31.0,,0.49,19.0,180.0,7.3,6.43,6784560.192790557,277659.721003194,33
26424.0,HOH 170,58.738,8.941,1995,0.037000000000000005,,75.0,152.0,,,,2.844827586206897,40.0,0.48,1.65,3.0,,2.97,,0.58,1.98,,78.0,,4.8,14.0,460.0,10.0,5.13,6526740.659108706,149557.95819956617,33
26424.0,HOH 170,58.738,8.941,2019,0.05,,140.0,180.0,,,,2.0681818181818183,17.0,0.16,0.91,2.94,,2.25,,0.44,1.92,,34.0,,1.45,6.0,290.0,11.2,5.27,6526740.659108706,149557.95819956617,33
26425.0,Vålandstjern,58.613,8.755,1995,0.078,,62.0,140.0,,,,3.5277777777777786,40.0,0.38,2.54,4.0,,3.42,,0.72,2.55,,90.0,,4.8,5.0,365.0,8.4,6.17,6513850.11525,137522.0417647878,33
26425.0,Vålandstjern,58.613,8.755,2019,0.098,,96.0,110.0,,,,3.412698412698413,2.0,0.46,2.15,3.0,,2.77,,0.63,2.39,,100.0,,1.63,5.0,300.0,9.9,6.34,6513850.11525,137522.0417647878,33
26426.0,HOH 146,58.64,8.773,1995,0.062,,78.0,178.0,,,,3.1014492753623197,40.0,0.34,2.14,3.6,,3.23,,0.69,2.33,,235.0,,5.2,5.0,445.0,4.9,6.19,6516750.956307167,138844.21906869818,33
26426.0,HOH 146,58.64,8.773,2019,0.073,,51.0,57.0,,,,3.2727272727272725,19.0,0.27,1.44,3.16,,2.45,,0.44,1.97,,121.0,,1.78,4.0,300.0,6.1,6.2,6516750.956307167,138844.21906869818,33
26428.0,Ålevatnet,58.673,8.354,1995,0.027999999999999997,,136.0,223.0,,,,3.2692307692307687,40.0,0.37,0.85,2.3,,2.16,,0.26,1.49,,62.0,,3.2,3.0,280.0,5.5,4.98,6522750.2612903705,114956.15189353278,33
26428.0,Ålevatnet,58.673,8.354,2019,0.043,,110.0,150.0,,,,2.6,30.0,0.16,0.52,1.76,,1.62,,0.2,1.32,,27.0,,1.13,3.0,190.0,7.1,5.23,6522750.2612903705,114956.15189353278,33
26429.0,Krokevatn,58.43008227,8.23269745,1995,,,22.0,147.0,,,,2.12,40.0,0.18,0.53,3.1,,3.16,,0.25,1.99,,73.0,,3.1,6.0,435.0,9.9,4.47,6496493.999032117,105214.00086317386,33
26429.0,Krokevatn,58.43008227,8.23269745,2019,,,160.0,230.0,,,,1.9333333333333331,29.0,0.045,0.29,2.17,,2.39,,0.15,1.73,,25.0,,0.71,6.0,260.0,14.9,4.68,6496493.999032117,105214.00086317386,33
26431.0,Eiklitjørn,58.792,8.418,1995,0.036000000000000004,,100.0,215.0,,,,3.52,40.0,0.21,0.88,1.9,,1.87,,0.25,1.32,,104.0,,3.3,2.0,300.0,2.8,5.38,6535593.379055917,119959.3041685641,33
26431.0,Eiklitjørn,58.792,8.418,2019,0.057999999999999996,,74.0,91.0,,,,3.5555555555555562,30.0,0.091,0.64,1.47,,1.28,,0.18,1.22,,21.0,,1.13,5.0,150.0,4.0,5.84,6535593.379055917,119959.3041685641,33
26432.0,Berlitjørnane,58.85909191,8.61660207,1995,,,60.0,181.0,,,,,,,,,,,,,,,,,,3.0,,,,6541929.998860792,132117.0005433103,33
26432.0,Berlitjørnane,58.85909191,8.61660207,2019,,,160.0,210.0,,,,,,,,,,,,,,,,,,4.0,,,,6541929.998860792,132117.0005433103,33
26433.0,Imetjern,58.749,8.497,1995,0.054000000000000006,,37.0,194.0,17.0,,,3.3846153846153846,100.0,0.26,1.32,2.8,,2.42,,0.39,2.16,,25.0,,3.8,4.0,215.0,4.3,5.96,6530373.27398464,124046.23404129542,33
26433.0,Imetjern,58.749,8.497,2019,0.063,,72.0,80.0,27.0,,,3.428571428571428,75.0,0.23,0.96,2.58,,2.1,,0.28,2.18,,20.0,,1.8,5.0,210.0,7.6,5.86,6530373.27398464,124046.23404129542,33
26434.0,Øytjørn,58.888,8.127,1995,,,76.0,132.0,,,,,,,,,,,,,,,,,,3.0,,,,6547938.301293874,104292.81539288524,33
26434.0,Øytjørn,58.888,8.127,2019,,,110.0,150.0,,,,,,,,,,,,,,,,,,4.0,,,,6547938.301293874,104292.81539288524,33
26435.0,Øvre Skålvatn,58.792,8.659,1995,,,47.0,46.0,,,,,,,,,,,,,,,,,,3.0,,,,6534248.074991371,133847.49656832078,33
26435.0,Øvre Skålvatn,58.792,8.659,2019,,,120.0,170.0,,,,,,,,,,,,,,,,,,2.0,,,,6534248.074991371,133847.49656832078,33
26436.0,Stemmevatn,58.929,8.578,1995,,,113.0,119.0,,,,,,,,,,,,,,,,,,2.0,,,,6549904.521979964,130644.64532448992,33
26436.0,Stemmevatn,58.929,8.578,2019,,,43.0,65.0,,,,,,,,,,,,,,,,,,4.0,,,,6549904.521979964,130644.64532448992,33
26437.0,Lauvlivatn,58.802,8.299,1995,,,124.0,170.0,,,,,,,,,,,,,,,,,,2.0,,,,6537386.135854155,113214.34594195144,33
26437.0,Lauvlivatn,58.802,8.299,2019,,,85.0,120.0,,,,,,,,,,,,,,,,,,3.0,,,,6537386.135854155,113214.34594195144,33
